id,name,slug,icon,type,description,output_facility_craft_table,created_at,updated_at
1068,"{""zh-CN"":""电池"",""zh-TW"":""""}",item_quest_common_battery,item_quest_common_battery,,"{""zh-TW"":""""}",[],2025-11-15 00:34:45,2025-11-15 00:50:32
1069,"{""en-US"":""Insulation Repair Kit"",""zh-CN"":""绝缘修补套组"",""ja-JP"":""絶縁修理キット"",""ko-KR"":""절연 수리 키트"",""zh-TW"":""絕緣修補套組""}",item_quest_e1m2_bfix,item_quest_e1m2_batteryfix,,"{""en-US"":""A part for repairing large backup power supplies."",""zh-CN"":""用来修复大型备用电源的零件。"",""ja-JP"":""大型予備電源の修理に使う部品。"",""ko-KR"":""대형 충전기를 수리하는 데 사용되는 부품."",""zh-TW"":""用來修復大型備用電源的零件。""}",[],2025-11-15 00:34:45,2025-11-15 00:50:32
1070,"{""en-US"":""Prototype Parts"",""zh-CN"":""原型机零件"",""ja-JP"":""試作モデルのパーツ"",""ko-KR"":""프로토타입 부품"",""zh-TW"":""原型機零件""}",item_quest_e1m3_fixtool,item_quest_e1m2_batteryfix,,"{""en-US"":""Parts for repairing a prototype."",""zh-CN"":""用于修复原型机的零件。"",""ja-JP"":""試作モデルの修理に使用されるパーツ。"",""ko-KR"":""프로토타입을 수리하는 데 사용되는 부품."",""zh-TW"":""用於修復原型機的零件。""}",[],2025-11-15 00:34:46,2025-11-15 00:50:32
1071,"{""zh-CN"":""加密的终末地箱子"",""zh-TW"":""""}",item_quest_e1m4_endfieldbox,item_quest_e1m4_endfieldbox,,"{""zh-TW"":""""}",[],2025-11-15 00:34:46,2025-11-15 00:50:32
1072,"{""zh-CN"":""可疑的戒指"",""zh-TW"":""""}",item_quest_e1m4_ring,item_quest_e1m4_ring,,"{""zh-TW"":""""}",[],2025-11-15 00:34:46,2025-11-15 00:50:32
1073,"{""zh-CN"":""矿石病抑制剂"",""zh-TW"":""""}",item_quest_e1m5_inhibit,item_quest_e1m5_inhibit,,"{""zh-TW"":""""}",[],2025-11-15 00:34:46,2025-11-15 00:50:32
1074,"{""zh-CN"":""专用能量电池"",""zh-TW"":""""}",item_quest_e1m6_battery,item_quest_e1m6_battery,,"{""zh-TW"":""""}",[],2025-11-15 00:34:46,2025-11-15 00:50:33
1075,"{""zh-CN"":""注射套组"",""zh-TW"":""""}",item_quest_e1m6_drug,item_quest_e1m6_drug,,"{""zh-TW"":""""}",[],2025-11-15 00:34:46,2025-11-15 00:50:33
1076,"{""zh-CN"":""应急侵入式医疗装具"",""zh-TW"":""""}",item_quest_e1m6_needle,item_quest_e1m6_needle,,"{""zh-TW"":""""}",[],2025-11-15 00:34:47,2025-11-15 00:50:33
1077,"{""zh-CN"":""小规格自动工具"",""zh-TW"":""""}",item_quest_e1m6_tool,item_quest_e1m6_tool,,"{""zh-TW"":""""}",[],2025-11-15 00:34:47,2025-11-15 00:50:33
1078,"{""zh-CN"":""应急维修套组"",""zh-TW"":""""}",item_quest_e1m8_fixbox,item_quest_e1m4_endfieldbox,,"{""zh-TW"":""""}",[],2025-11-15 00:34:47,2025-11-15 00:50:33
1079,"{""zh-CN"":""研究所id卡"",""zh-TW"":""""}",item_quest_e2m3_idcard,,,"{""zh-TW"":""""}",[],2025-11-15 00:34:48,2025-11-15 00:50:34
1080,"{""en-US"":""Site Director's Helmet"",""zh-CN"":""老站长的安全帽"",""ja-JP"":""現場主任のヘルメット"",""ko-KR"":""소장의 안전모"",""zh-TW"":""老站長的安全帽""}",item_quest_e2m5_headdress,item_quest_e2m5_headdress,,"{""en-US"":""Helmet belonging to the old site director."",""zh-CN"":""老站长的安全帽。"",""ja-JP"":""現場主任のヘルメット。"",""ko-KR"":""소장의 안전모."",""zh-TW"":""老站長的安全帽。""}",[],2025-11-15 00:34:48,2025-11-15 00:50:34
1081,"{""en-US"":""Square Battery"",""zh-CN"":""方形电池"",""ja-JP"":""スクエア型バッテリー"",""ko-KR"":""사각형 배터리"",""zh-TW"":""方形電池""}",item_quest_e2m6_battery,item_quest_e2m6_battery,,"{""zh-TW"":""""}",[],2025-11-15 00:34:48,2025-11-15 00:50:34
1082,"{""zh-CN"":""测试电池(废弃)"",""zh-TW"":""""}",item_quest_e2m6_battery2,item_proc_battery_3,,"{""zh-TW"":""""}",[],2025-11-15 00:34:48,2025-11-15 00:50:34
1083,"{""en-US"":""Backup ORIC"",""zh-CN"":""备用集成电路"",""ja-JP"":""予備のICチップ"",""ko-KR"":""예비 집적회로"",""zh-TW"":""備用集成電路""}",item_quest_e2m6_fixboard,item_quest_e2m6_fixboard,,"{""zh-TW"":""""}",[],2025-11-15 00:34:49,2025-11-15 00:50:34
1084,"{""zh-CN"":""强者之证"",""zh-TW"":""""}",item_quest_gpl_e2m5_trophy,item_quest_ms03_trophy,,"{""zh-TW"":""""}",[],2025-11-15 00:34:49,2025-11-15 00:50:35
1085,"{""zh-CN"":""特效药剂"",""zh-TW"":""""}",item_quest_sid_e1m1_goods,item_quest_sid_e1m1_goods,,"{""zh-TW"":""""}",[],2025-11-15 00:34:49,2025-11-15 00:50:35
1086,"{""zh-CN"":""供电设备零件"",""zh-TW"":""""}",item_quest_sid_e1m4_powerstation,item_quest_rubbishking_compressor,,"{""zh-TW"":""""}",[],2025-11-15 00:34:49,2025-11-15 00:50:35
1087,"{""zh-CN"":""录音机"",""zh-TW"":""""}",item_record_002_01,item_radio_01,,"{""zh-TW"":""""}",[],2025-11-15 00:34:49,2025-11-15 00:50:35
1088,"{""zh-CN"":""诺伯特的收藏品"",""zh-TW"":""""}",item_rubbishKing_camera,item_quest_rubbishking_camera,,"{""zh-TW"":""""}",[],2025-11-15 00:34:50,2025-11-15 00:50:35
1089,"{""zh-CN"":""诺伯特的收藏品"",""zh-TW"":""""}",item_rubbishKing_cd,item_quest_rubbishking_CD,,"{""zh-TW"":""""}",[],2025-11-15 00:34:50,2025-11-15 00:50:36
1090,"{""zh-CN"":""诺伯特的收藏品"",""zh-TW"":""""}",item_rubbishKing_compressor,item_quest_rubbishking_compressor,,"{""zh-TW"":""""}",[],2025-11-15 00:34:50,2025-11-15 00:50:36
1091,"{""zh-CN"":""诺伯特的收藏品"",""zh-TW"":""""}",item_rubbishKing_gift1,item_quest_rubbishking_steel,,"{""zh-TW"":""""}",[],2025-11-15 00:34:50,2025-11-15 00:50:36
1092,"{""zh-CN"":""诺伯特的全新收藏品"",""zh-TW"":""""}",item_rubbishKing_gift2,item_quest_rubbishking_camera,,"{""zh-TW"":""""}",[],2025-11-15 00:34:51,2025-11-15 00:50:36
1093,"{""en-US"":""Nitiloid Steel"",""zh-CN"":""镍钛合金钢材"",""ja-JP"":""ニッケルチタン合金"",""ko-KR"":""니켈 합금 강재"",""zh-TW"":""鎳鈦合金鋼材""}",item_rubbishKing_tool1,item_quest_rubbishking_steel,,"{""zh-TW"":""""}",[],2025-11-15 00:34:51,2025-11-15 00:50:36
1094,"{""en-US"":""Originium Integrated Circuit Board"",""zh-CN"":""源石集成线路板"",""ja-JP"":""源石IC基板"",""ko-KR"":""오리지늄 집적 회로 기판"",""zh-TW"":""源石集成線路板""}",item_rubbishKing_tool2,item_quest_rubbishking_circuit,,"{""zh-TW"":""""}",[],2025-11-15 00:34:51,2025-11-15 00:50:36
1095,"{""en-US"":""Prototype Superconductive Chip"",""zh-CN"":""试用型超导芯片"",""ja-JP"":""プロトタイプ・超伝導チップ"",""ko-KR"":""프로토 타입 초전도 칩"",""zh-TW"":""試用型超導晶片""}",item_rubbishKing_tool3,item_quest_rubbishking_chip,,"{""zh-TW"":""""}",[],2025-11-15 00:34:52,2025-11-15 00:50:37
1096,"{""en-US"":""Outpost Prosperity"",""zh-CN"":""据点发展值"",""ja-JP"":""拠点発展ポイント"",""ko-KR"":""거점 발전 포인트"",""zh-TW"":""據點發展值""}",item_settlement_exp,item_settlement_exp,,"{""en-US"":""Acquire enough outpost prosperity points to raise the level cap of the outpost."",""zh-CN"":""获得足量据点发展值后可进一步拓展据点等级上限。"",""ja-JP"":""十分な拠点発展ポイントを得た後、拠点レベルの上限をさらに解放することができる。"",""ko-KR"":""충분한 거점 발전 포인트를 획득하면 거점 레벨 상한을 해제할 수 있다."",""zh-TW"":""獲得足量據點發展值後可進一步拓展據點等級上限。""}",[],2025-11-15 00:34:52,2025-11-15 00:50:37
1097,"{""en-US"":""Aleksandr's Document Holder"",""zh-CN"":""亚历山大的文件袋"",""ja-JP"":""アレクサンドルのファイル"",""ko-KR"":""알렉산더의 서류봉투"",""zh-TW"":""亞歷山大的文件袋""}",item_sm1l1m5_Alexander_docbag,item_Alexander_docbag,,"{""en-US"":""\""Clavis TGCC Trading\"" Document Holder"",""zh-CN"":""“克莱韦思商贸公司”的文件袋。"",""ja-JP"":""「クラビス貿易会社」のファイル。"",""ko-KR"":""'클라비스 상업연합회'의 서류봉투"",""zh-TW"":""「克萊韋思商貿公司」的文件袋。""}",[],2025-11-15 00:34:52,2025-11-15 00:50:37
1098,"{""en-US"":""Erikssohn Employee Roster HT"",""zh-CN"":""埃里克松商贸员工信息终端"",""ja-JP"":""エリクソン商事従業員情報端末"",""ko-KR"":""에릭슨 비즈니스 직원 정보 단말기"",""zh-TW"":""埃里克松商貿員工資料終端""}",item_sm1l1m5_Eriksson_workphone,item_Eriksson_workphone,,"{""en-US"":""Evidence proving that Aleksandr is not an employee of Erikssohn Trading House."",""zh-CN"":""用来证明亚历山大不是埃里克松商贸公司员工的证据。"",""ja-JP"":""アレクサンドルはエリクソン商事の従業員じゃないことを証明できる証拠。"",""ko-KR"":""알렉산더가 에릭슨 비즈니스의 직원이 아님을 증명하는 증거다."",""zh-TW"":""用來證明亞歷山大不是埃里克松商貿公司員工的證據。""}",[],2025-11-15 00:34:52,2025-11-15 00:50:37
1099,"{""en-US"":""Broken Handyterm"",""zh-CN"":""损坏的移动终端"",""ja-JP"":""壊れた移動端末"",""ko-KR"":""손상된 단말기"",""zh-TW"":""損壞的行動終端""}",item_sm1l5m1_reporter,item_sm1l5m1_reporter,,"{""en-US"":""A broken handyterm belonging to Raquel the journalist."",""zh-CN"":""记者拉奎尔的移动终端，现已损坏。"",""ja-JP"":""記者ラケルの移動端末。すでに壊れている。"",""ko-KR"":""라켈 기자의 단말기. 이미 손상되었다."",""zh-TW"":""記者拉奎爾的行動終端，現已損壞。""}",[],2025-11-15 00:34:53,2025-11-15 00:50:38
1100,"{""en-US"":""Hongshan Sundries"",""zh-CN"":""宏山干货"",""ja-JP"":""宏山の乾物"",""ko-KR"":""홍산 건조식품"",""zh-TW"":""宏山乾貨""}",item_sm1l5m3_foodpack,item_sm1l5m3_foodpack,,"{""en-US"":""Ingredients brought by Da Pan."",""zh-CN"":""大潘带来的食材。"",""ja-JP"":""ダパンが持ってきた食材。"",""ko-KR"":""판이 가져온 식재료."",""zh-TW"":""大潘帶來的食材。""}",[],2025-11-15 00:34:53,2025-11-15 00:50:38
1101,"{""en-US"":""\""Karl's\"" Notes"",""zh-CN"":""“卡尔”的笔记"",""ja-JP"":""「カール」のメモ"",""ko-KR"":""'카를'의 작업 노트"",""zh-TW"":""「卡爾」的筆記""}",item_sm1l5m3_karlnote,item_mission_general_letter,,"{""en-US"":""\""Karl's\"" work notes forged by Da Pan."",""zh-CN"":""大潘模仿卡尔笔迹所写的工作笔记。"",""ja-JP"":""ダパンがカールの筆跡を模倣して書いた仕事メモ。"",""ko-KR"":""판이 카를의 필체를 모방해 작성한 작업 노트."",""zh-TW"":""大潘模仿卡爾筆跡所寫的工作筆記。""}",[],2025-11-15 00:34:53,2025-11-15 00:50:38
1102,"{""en-US"":""Hongshan Stir Fry"",""zh-CN"":""宏山小炒"",""ja-JP"":""宏山の炒め物"",""ko-KR"":""홍산식 볶음 요리"",""zh-TW"":""宏山小炒""}",item_sm1l5m3_rice,item_sm1l5m3_rice,,"{""en-US"":""A dish cooked by Da Pan for the UWST Crew"",""zh-CN"":""大潘为工团成员烹饪的菜肴。"",""ja-JP"":""ダパンが工業団員のために作った料理。"",""ko-KR"":""판이 공단 직원을 위해 만든 요리."",""zh-TW"":""大潘為工團成員烹飪的菜餚。""}",[],2025-11-15 00:34:53,2025-11-15 00:50:38
1103,"{""en-US"":""Backup Parts"",""zh-CN"":""备用零件"",""ja-JP"":""予備部品"",""ko-KR"":""예비 부품"",""zh-TW"":""備用零件""}",item_sm1l5m4_repair,item_mission_general_mechanicalcomponents,,"{""en-US"":""Backup parts that Da Pan needs to repair the controller."",""zh-CN"":""大潘修理控制设备所需的备用零件。"",""ja-JP"":""ダパンが制御台を修理する際に必要な予備部品"",""ko-KR"":""판이 제어 설비를 수리하는 데 필요한 예비 부품."",""zh-TW"":""大潘修理控制設備所需的備用零件。""}",[],2025-11-15 00:34:54,2025-11-15 00:50:38
1104,"{""en-US"":""Osmanthus Cake"",""zh-CN"":""桂花糕"",""ja-JP"":""金木犀ケーキ"",""ko-KR"":""계화떡"",""zh-TW"":""桂花糕""}",item_sm1l5m4_snack,item_sm1l5m4_snack,,"{""en-US"":""Da Pan's special snack for Karl."",""zh-CN"":""大潘带给卡尔的特产点心。"",""ja-JP"":""ダパンがカールに持っていく土産菓子。"",""ko-KR"":""판이 카를에게 가져다준 지역 특산 간식."",""zh-TW"":""大潘帶給卡爾的特產點心。""}",[],2025-11-15 00:34:54,2025-11-15 00:50:38
1105,"{""en-US"":""Cyanite Ore"",""zh-CN"":""锖岩矿"",""ja-JP"":""錆岩石"",""ko-KR"":""청암석"",""zh-TW"":""錆岩礦""}",item_sp_metal_ore_1,item_sp_metal_ore_1,,"{""en-US"":""An agglomerate of ore with rusty hues. It can be processed with the Factory."",""zh-CN"":""带有锈蚀色彩的矿石簇，可在工业系统中进行加工。"",""ja-JP"":""錆びた色合いを帯びた鉱石の石塊。工業システムで加工できる。"",""ko-KR"":""녹슨 색을 띤 광석 덩이, 공업 시스템에서 가공할 수 있다."",""zh-TW"":""帶有鏽蝕色彩的礦石簇，可在工業系統中進行加工。""}",[],2025-11-15 00:34:54,2025-11-15 00:50:39
1106,"{""en-US"":""Aerospace Material I"",""zh-CN"":""基础航天建材"",""ja-JP"":""基礎宇宙建材"",""ko-KR"":""기초 항공 건축 재료"",""zh-TW"":""基礎航太建材""}",item_spaceship_cmpt_1,item_spaceship_cmpt_1,,"{""en-US"":""A basic construction material. Can be used to upgrade <i>Dijiang</i>."",""zh-CN"":""进行工业建造的基础建材，可用于“帝江号”的升级建造。"",""ja-JP"":""工業システムの拡張に使用される基礎建材。｢帝江号｣のレベルアップ建設に使用できる。"",""ko-KR"":""공업 건설에 사용되는 기초 건축 재료. '제강호'의 업그레이드 및 건설에 사용할 수 있다."",""zh-TW"":""進行工業建造的基礎建材，可用於「帝江號」的升級建造。""}",[],2025-11-15 00:34:55,2025-11-15 00:50:39
1107,"{""en-US"":""Aerospace Material II"",""zh-CN"":""高级航天建材"",""ja-JP"":""高級宇宙建材"",""ko-KR"":""고급 항공 건축 재료"",""zh-TW"":""高級航太建材""}",item_spaceship_cmpt_2,item_spaceship_cmpt_2,,"{""en-US"":""An advanced industrial construction material. Can be used to upgrade <i>Dijiang</i>."",""zh-CN"":""进行工业建造的突破建材，可用于“帝江号”的升级建造。"",""ja-JP"":""工業システムの拡張に使用される突破建材。｢帝江号｣のレベルアップ建設に使用できる。"",""ko-KR"":""공업 건설에 사용되는 돌파 건축 재료. '제강호'의 업그레이드 및 건설에 사용할 수 있다."",""zh-TW"":""進行工業建造的突破建材，可用於「帝江號」的升級建造。""}",[],2025-11-15 00:34:55,2025-11-15 00:50:40
1108,"{""en-US"":""Jinlong Convention Certificate"",""zh-CN"":""锦陇协定凭证"",""ja-JP"":""錦隴協定取引証"",""ko-KR"":""진롱 협정 허가증"",""zh-TW"":""錦隴協定憑證""}",item_spaceship_jinlong_gold,item_spaceship_jinlong_gold,,"{""en-US"":""Supply chain specialist Ladonn aboard Dijiang will accept these certs and offer you goods from Jinlong in return."",""zh-CN"":""可在“帝江号”的供应链专员拉冬处使用，兑换锦陇的货品。"",""ja-JP"":""「帝江号」の供給管理担当ラドンのところで、錦隴の商品を購入する際に使用できる。"",""ko-KR"":""'제강호'의 물자 공급 담당자인 라동으로부터 진롱의 상품을 교환할 수 있다."",""zh-TW"":""可在「帝江號」的供應鏈專員「拉冬」處使用，兌換錦隴的貨品。""}",[],2025-11-15 00:34:55,2025-11-15 00:50:40
1109,"{""en-US"":""Algorithm Expansion Chip"",""zh-CN"":""扩容演算芯片"",""ja-JP"":""拡張演算チップ"",""ko-KR"":""확장 연산 칩"",""zh-TW"":""擴容演算晶片""}",item_spaceship_key_1,item_spaceship_key_1,,"{""en-US"":""Use this at the Control Nexus aboard <i>Dijiang</i> to unlock the next expansion phase of the entire vessel."",""zh-CN"":""可在“帝江号”的总控中枢使用，进行飞船整体升级的拓展规划。"",""ja-JP"":""「帝江号」の指揮中枢で使用すると、帝江号全体のレベルアップが可能になる。"",""ko-KR"":""'제강호'의 핵심 제어 구역에서 사용하여 함선의 업그레이드 및 확장 계획을 진행할 수 있다."",""zh-TW"":""可在「帝江號」的總控中樞使用，進行飛船整體升級的拓展規劃。""}",[],2025-11-15 00:34:55,2025-11-15 00:50:40
1110,"{""en-US"":""Valley Convention Certificate"",""zh-CN"":""谷地协定凭证"",""ja-JP"":""谷地協定取引証"",""ko-KR"":""협곡 협정 허가증"",""zh-TW"":""谷地協定憑證""}",item_spaceship_tundra_gold,item_spaceship_tundra_gold,,"{""en-US"":""Supply chain specialist Ladonn aboard Dijiang will accept these certs and offer you goods from Valley IV in return."",""zh-CN"":""可在“帝江号”的供应链专员拉冬处使用，兑换四号谷地的货品。"",""ja-JP"":""「帝江号」の供給管理担当ラドンのところで、四号谷地の商品を購入する際に使用できる。"",""ko-KR"":""'제강호'의 물자 공급 담당자인 라동으로부터 4번 협곡의 상품을 교환할 수 있다."",""zh-TW"":""可在「帝江號」的供應鏈專員「拉冬」處使用，兌換四號谷地的貨品。""}",[],2025-11-15 00:34:56,2025-11-15 00:50:40
